Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,371,12,T:System.Windows.Controls.ContentPresenter,,,,,double contentHeight = this.content.DesiredSize.Height;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,371,12,T:System.Windows.Size,,,,,double contentHeight = this.content.DesiredSize.Height;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,371,12,P:System.Windows.UIElement.DesiredSize,,,,,double contentHeight = this.content.DesiredSize.Height;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,371,12,P:System.Windows.Size.Height,,,,,double contentHeight = this.content.DesiredSize.Height;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,370,12,T:System.Windows.Controls.ContentPresenter,,,,,double contentWidth = this.content.DesiredSize.Width;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,370,12,T:System.Windows.Size,,,,,double contentWidth = this.content.DesiredSize.Width;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,370,12,P:System.Windows.UIElement.DesiredSize,,,,,double contentWidth = this.content.DesiredSize.Width;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,370,12,P:System.Windows.Size.Width,,,,,double contentWidth = this.content.DesiredSize.Width;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,368,12,T:System.Windows.Controls.ContentPresenter,,,,,"this.content.Arrange(new Rect(0, 0, this.content.DesiredSize.Width, this.content.DesiredSize.Height));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,368,12,T:System.Windows.Size,,,,,"this.content.Arrange(new Rect(0, 0, this.content.DesiredSize.Width, this.content.DesiredSize.Height));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,368,12,P:System.Windows.UIElement.DesiredSize,,,,,"this.content.Arrange(new Rect(0, 0, this.content.DesiredSize.Width, this.content.DesiredSize.Height));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,368,12,P:System.Windows.Size.Height,,,,,"this.content.Arrange(new Rect(0, 0, this.content.DesiredSize.Width, this.content.DesiredSize.Height));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,368,12,T:System.Windows.Controls.ContentPresenter,,,,,"this.content.Arrange(new Rect(0, 0, this.content.DesiredSize.Width, this.content.DesiredSize.Height));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,368,12,T:System.Windows.Size,,,,,"this.content.Arrange(new Rect(0, 0, this.content.DesiredSize.Width, this.content.DesiredSize.Height));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,368,12,P:System.Windows.UIElement.DesiredSize,,,,,"this.content.Arrange(new Rect(0, 0, this.content.DesiredSize.Width, this.content.DesiredSize.Height));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,368,12,P:System.Windows.Size.Width,,,,,"this.content.Arrange(new Rect(0, 0, this.content.DesiredSize.Width, this.content.DesiredSize.Height));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,368,12,T:System.Windows.Rect,,,,,"this.content.Arrange(new Rect(0, 0, this.content.DesiredSize.Width, this.content.DesiredSize.Height));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,368,12,"M:System.Windows.Rect.#ctor(System.Double,System.Double,System.Double,System.Double)",,,,,"this.content.Arrange(new Rect(0, 0, this.content.DesiredSize.Width, this.content.DesiredSize.Height));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,368,12,T:System.Windows.Controls.ContentPresenter,,,,,"this.content.Arrange(new Rect(0, 0, this.content.DesiredSize.Width, this.content.DesiredSize.Height));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,368,12,M:System.Windows.UIElement.Arrange(System.Windows.Rect),,,,,"this.content.Arrange(new Rect(0, 0, this.content.DesiredSize.Width, this.content.DesiredSize.Height));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,367,12,T:System.Windows.Size,,,,,"this.content.Measure(new Size(canvasWidth, canvasHeight));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,367,12,"M:System.Windows.Size.#ctor(System.Double,System.Double)",,,,,"this.content.Measure(new Size(canvasWidth, canvasHeight));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,367,12,T:System.Windows.Controls.ContentPresenter,,,,,"this.content.Measure(new Size(canvasWidth, canvasHeight));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,367,12,M:System.Windows.UIElement.Measure(System.Windows.Size),,,,,"this.content.Measure(new Size(canvasWidth, canvasHeight));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,365,12,P:System.Windows.FrameworkElement.ActualHeight,,,,,double canvasHeight = parent.ActualHeight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,364,12,P:System.Windows.FrameworkElement.ActualWidth,,,,,double canvasWidth = parent.ActualWidth;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,355,16,T:System.Windows.Media.VisualTreeHelper,,,,,parent = VisualTreeHelper.GetParent(parent) as FrameworkElement;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,355,16,T:System.Windows.DependencyObject,,,,,parent = VisualTreeHelper.GetParent(parent) as FrameworkElement;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,355,16,M:System.Windows.Media.VisualTreeHelper.GetParent(System.Windows.DependencyObject),,,,,parent = VisualTreeHelper.GetParent(parent) as FrameworkElement;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,351,12,T:System.Windows.Controls.Grid,,,,,"Canvas.SetTop(this.contentContainer, this.Position.Y);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,351,12,T:System.Windows.Controls.Canvas,,,,,"Canvas.SetTop(this.contentContainer, this.Position.Y);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,351,12,"M:System.Windows.Controls.Canvas.SetTop(System.Windows.UIElement,System.Double)",,,,,"Canvas.SetTop(this.contentContainer, this.Position.Y);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,350,12,T:System.Windows.Controls.Grid,,,,,"Canvas.SetLeft(this.contentContainer, this.Position.X);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,350,12,T:System.Windows.Controls.Canvas,,,,,"Canvas.SetLeft(this.contentContainer, this.Position.X);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,350,12,"M:System.Windows.Controls.Canvas.SetLeft(System.Windows.UIElement,System.Double)",,,,,"Canvas.SetLeft(this.contentContainer, this.Position.X);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,345,12,T:System.Windows.Controls.Grid,,,,,if (this.contentContainer == null)              {                  return;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,335,8,T:System.Windows.DependencyPropertyChangedEventArgs,,,,,private void OnPositionChanged(DependencyPropertyChangedEventArgs dependencyPropertyChangedEventArgs)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,325,8,T:System.Windows.DependencyPropertyChangedEventArgs,,,,,"private static void PositionChanged(DependencyObject sender, DependencyPropertyChangedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,325,8,T:System.Windows.DependencyObject,,,,,"private static void PositionChanged(DependencyObject sender, DependencyPropertyChangedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,312,12,T:System.Windows.Controls.ContentPresenter,,,,,"if (this.content == null)              {                  throw new InvalidOperationException($""The TrackerControl template must contain a ContentPresenter with name +'{PartContent}'"");              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,307,12,T:System.Windows.Shapes.Path,,,,,"if (this.path == null)              {                  throw new InvalidOperationException($""The TrackerControl template must contain a Path with name +'{PartPath}'"");              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,302,12,T:System.Windows.Controls.Grid,,,,,"if (this.contentContainer == null)              {                  throw new InvalidOperationException($""The TrackerControl template must contain a content container with name +'{PartContentcontainer}'"");              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,300,12,T:System.Windows.DependencyObject,,,,,this.verticalLine = this.GetTemplateChild(PartVerticalline) as Line;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,300,12,M:System.Windows.FrameworkElement.GetTemplateChild(System.String),,,,,this.verticalLine = this.GetTemplateChild(PartVerticalline) as Line;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,300,12,T:System.Windows.Shapes.Line,,,,,this.verticalLine = this.GetTemplateChild(PartVerticalline) as Line;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,299,12,T:System.Windows.DependencyObject,,,,,this.horizontalLine = this.GetTemplateChild(PartHorizontalline) as Line;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,299,12,M:System.Windows.FrameworkElement.GetTemplateChild(System.String),,,,,this.horizontalLine = this.GetTemplateChild(PartHorizontalline) as Line;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,299,12,T:System.Windows.Shapes.Line,,,,,this.horizontalLine = this.GetTemplateChild(PartHorizontalline) as Line;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,298,12,T:System.Windows.DependencyObject,,,,,this.contentContainer = this.GetTemplateChild(PartContentcontainer) as Grid;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,298,12,M:System.Windows.FrameworkElement.GetTemplateChild(System.String),,,,,this.contentContainer = this.GetTemplateChild(PartContentcontainer) as Grid;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,298,12,T:System.Windows.Controls.Grid,,,,,this.contentContainer = this.GetTemplateChild(PartContentcontainer) as Grid;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\OxyPlot.Wpf.Shared.csproj,File,C:\MyFiles\Development\oxyplot\Source\OxyPlot.Wpf.Shared\Tracker\TrackerControl.cs,297,12,T:System.Windows.DependencyObject,,,,,this.content = this.GetTemplateChild(PartContent) as ContentPresenter;
